id,category,parent,name,questiontext,questiontextformat,generalfeedback,generalfeedbackformat,defaultmark,penalty,qtype,length,stamp,version,hidden,timecreated,timemodified,createdby,modifiedby,idnumber
210,24,0,22,<p>[Question text]</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107174558+4BnBch,assessment.accelerate-people.co.uk+201107174558+HnuxsI,0,1604771158,1604771158,5,5,
211,24,0,Q1,<p>[Question text]</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107174752+WcDxee,assessment.accelerate-people.co.uk+201107174752+27H4Yn,0,1604771272,1604771272,5,5,
212,24,0,22,<p>[Question text]</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107174752+s3Df0v,assessment.accelerate-people.co.uk+201107174752+J8542D,0,1604771272,1604771272,5,5,
213,24,0,Q1a,<p>[Question text]</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107174847+VfhEhw,assessment.accelerate-people.co.uk+201107174847+JiLmdw,0,1604771327,1604771327,5,5,
214,24,0,22,<p>[Question text]</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107174847+X6fBNk,assessment.accelerate-people.co.uk+201107174847+zLOXKo,0,1604771327,1604771327,5,5,
215,24,0,Q1a,<p>[Question text]</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107175113+vcjCO9,assessment.accelerate-people.co.uk+201107175113+5BGPFD,0,1604771473,1604771473,5,5,
216,24,0,22,<p>[Question text]</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107175113+OyWhU6,assessment.accelerate-people.co.uk+201107175113+Q83HOE,0,1604771473,1604771473,5,5,
217,24,0,Q11,<p>[Question text]</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107175253+NWzFUq,assessment.accelerate-people.co.uk+201107175253+2CwJsD,0,1604771573,1604771573,5,5,
218,24,0,Q11,<p>[Question text]</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107175602+RX8NB5,assessment.accelerate-people.co.uk+201107175602+Mtgy0Q,0,1604771762,1604771762,5,5,
219,24,0,22,<p>[Question text]</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107175602+ypA31z,assessment.accelerate-people.co.uk+201107175602+97kH90,0,1604771762,1604771762,5,5,
220,24,0,Q1,<p>[Question text]</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107180013+xXVJer,assessment.accelerate-people.co.uk+201107180013+k7hghm,0,1604772013,1604772013,5,5,
221,24,0,22,<p>[Question text]</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107180013+qrx3Vn,assessment.accelerate-people.co.uk+201107180013+V5bSGo,0,1604772013,1604772013,5,5,
222,24,0,Q1,<p>[Question text]</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107180321+qCaEt9,assessment.accelerate-people.co.uk+201107180321+U3VHkw,0,1604772201,1604772201,5,5,
223,24,0,22,<p>[Question text]</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201107180321+dTddQ9,assessment.accelerate-people.co.uk+201107180321+Nq9DjX,0,1604772201,1604772201,5,5,
316,34,0,Q1,<p>Which of the following is <strong>not</strong> a video communication platform?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201115142927+ZBro5O,assessment.accelerate-people.co.uk+201115142927+HU7jhI,1,1605450567,1605450567,5,5,
317,34,0,Q2,<p>Which of the following is <strong>not</strong> classed as a peripheral hardware devise?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201115142927+sCrxE1,assessment.accelerate-people.co.uk+201115142927+xbs4XN,1,1605450567,1605450567,5,5,
318,34,0,Q3,<p>Which of the following is primarily used for processing and presenting data?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201115142927+gt514O,assessment.accelerate-people.co.uk+201115142927+sMtrIb,1,1605450567,1605450567,5,5,
319,34,0,Q4,<p>Which of the following is<strong> not</strong> an example of handling data securely?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201115142927+n9HIRi,assessment.accelerate-people.co.uk+201115142927+uBegPV,1,1605450567,1605450567,5,5,
320,34,0,Q5,<p>which of the following is <strong>not</strong> a data visualisation tool?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201115142927+IKTCao,assessment.accelerate-people.co.uk+201115142927+Fcr929,1,1605450567,1605450567,5,5,
321,34,0,Q6,<p>Which policy or procedure would cover information security?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201115142927+d46c6R,assessment.accelerate-people.co.uk+201115142927+vEDcCI,1,1605450567,1605450567,5,5,
322,34,0,Q7,<p>Which of the following is a type of threat to an organisation?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201115142927+GUCXyG,assessment.accelerate-people.co.uk+201115142927+Y1Zsq6,1,1605450567,1605450567,5,5,
323,34,0,Q8,<p>Which of the following would be the most likely reason to change your password?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201115142927+K4pTQg,assessment.accelerate-people.co.uk+201115142927+Vg06Eq,1,1605450567,1605450567,5,5,
324,34,0,Q9,<p>Who should you inform if your encounter a data breach?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201115142927+zIgsmE,assessment.accelerate-people.co.uk+201115142927+GmAOj8,1,1605450567,1605450567,5,5,
325,34,0,Q10,<p>How would you safeguard your organisations brand?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201115142927+G1Vv32,assessment.accelerate-people.co.uk+201115142927+HsJFOM,1,1605450567,1605450567,5,5,
326,34,0,Q11,<p>Which of the following are classed as Digital Communication Channels?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201115142927+rglYxK,assessment.accelerate-people.co.uk+201115142927+4MPJvg,1,1605450567,1605450567,5,5,
327,34,0,Q12,<p>Which of the following is the least secure when accessing the internet?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201115142927+4P58VN,assessment.accelerate-people.co.uk+201115142927+BxyNE2,1,1605450567,1605450567,5,5,
328,34,0,Q13,<p>Which of the following is the best method for planning your own learning activities?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201115142927+vGXxSu,assessment.accelerate-people.co.uk+201115142927+PowB0G,1,1605450567,1605450567,5,5,
329,34,0,Q14,<p>Which of the following combinations should be considered when planning effective time management?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201115142927+MwLe8G,assessment.accelerate-people.co.uk+201115142927+lPtBJL,1,1605450567,1605450567,5,5,
330,34,0,Q15,<p>How may your continuous improvement benefit the business?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201115142927+uuI7wj,assessment.accelerate-people.co.uk+201115142927+0kAeYp,1,1605450567,1605450567,5,5,
331,34,0,Q16,<p>How can you BEST maintain current and future awareness of technologies?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201115142927+PbBktl,assessment.accelerate-people.co.uk+201115142927+HBx1Pt,1,1605450567,1605450567,5,5,
364,35,0,Q01,<p>Which of the following is <strong>not</strong> a video communication platform?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+80tTMT,assessment.accelerate-people.co.uk+201116195752+j2V8WC,1,1605556672,1605556672,5,5,
365,35,0,Q02,<p>Which of the following is <strong>not</strong> classed as a peripheral hardware devise?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+leMyJU,assessment.accelerate-people.co.uk+201116195752+TX6N5J,1,1605556672,1605556672,5,5,
366,35,0,Q03,<p>Which of the following is primarily used for processing and presenting data?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+6B0sj2,assessment.accelerate-people.co.uk+201116195752+4mChsz,1,1605556672,1605556672,5,5,
367,35,0,Q04,<p>Which of the following is<strong> not</strong> an example of handling data securely?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+x9Vxj3,assessment.accelerate-people.co.uk+201116195752+jzlVQf,1,1605556672,1605556672,5,5,
368,35,0,Q05,<p>which of the following is <strong>not</strong> a data visualisation tool?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+LNeA2S,assessment.accelerate-people.co.uk+201116195752+ucr4ZY,1,1605556672,1605556672,5,5,
369,35,0,Q06,<p>Which policy or procedure would cover information security?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+XxVUMJ,assessment.accelerate-people.co.uk+201116195752+TI8xCK,1,1605556672,1605556672,5,5,
370,35,0,Q07,<p>Which of the following is a type of threat to an organisation?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+CiJPCI,assessment.accelerate-people.co.uk+201116195752+t2GoEV,1,1605556672,1605556672,5,5,
371,35,0,Q08,<p>Which of the following would be the most likely reason to change your password?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+qRB6uC,assessment.accelerate-people.co.uk+201116195752+wTDAAU,1,1605556672,1605556672,5,5,
372,35,0,Q09,<p>Who should you inform if your encounter a data breach?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+jNm39r,assessment.accelerate-people.co.uk+201116195752+UZbeVt,1,1605556672,1605556672,5,5,
373,35,0,Q10,<p>How would you safeguard your organisations brand?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+b2pbhY,assessment.accelerate-people.co.uk+201116195752+sKAfSN,1,1605556672,1605556672,5,5,
374,35,0,Q11,<p>Which of the following are classed as Digital Communication Channels?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+D8EMIt,assessment.accelerate-people.co.uk+201116195752+EgWLY2,1,1605556672,1605556672,5,5,
375,35,0,Q12,<p>Which of the following is the least secure when accessing the internet?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+XAsldO,assessment.accelerate-people.co.uk+201116195752+wyMw2G,1,1605556672,1605556672,5,5,
376,35,0,Q13,<p>Which of the following is the best method for planning your own learning activities?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+JghSnW,assessment.accelerate-people.co.uk+201116195752+eMrQYO,1,1605556672,1605556672,5,5,
377,35,0,Q14,<p>Which of the following combinations should be considered when planning effective time management?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+JYpKMh,assessment.accelerate-people.co.uk+201116195752+v9BMjX,1,1605556672,1605556672,5,5,
378,35,0,Q15,<p>How may your continuous improvement benefit the business?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+lAgohu,assessment.accelerate-people.co.uk+201116195752+sgQcQ7,1,1605556672,1605556672,5,5,
379,35,0,Q16,<p>How can you BEST maintain current and future awareness of technologies?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201116195752+BLzBVR,assessment.accelerate-people.co.uk+201116195752+Qww1xF,1,1605556672,1605556672,5,5,
380,38,0,Q01,"<p>Two methods of customising the ribbon in the majority of Microsoft office products can be achieved by hovering over a ribbon icon and right clicking the mouse button, which of the following is a third option?</p>",1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201118163508+8rV4ma,assessment.accelerate-people.co.uk+201118163508+0V2wNH,1,1605717308,1605717308,5,5,
381,38,0,Q02,<p>Which type of software application is best suited when using numbers and formulas?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201118163508+SkpAxc,assessment.accelerate-people.co.uk+201118163508+0fHFXH,1,1605717308,1605717308,5,5,
382,38,0,Q03,<p>What type of software platform is routinely used to manage interaction with customers and suppliers?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201118163508+YvwLmK,assessment.accelerate-people.co.uk+201118163508+ZmVUpC,1,1605717308,1605717308,5,5,
383,38,0,Q04,<p>Which of these platforms does not commonly feature a single sign-on function?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201118163508+Mc9IJ9,assessment.accelerate-people.co.uk+201118163508+dkn7aA,1,1605717308,1605717308,5,5,
384,38,0,Q05,"<p>Agile methodology has 4 key value statements, complete the value statement, ""Individuals and interactions over""</p>",1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201118163508+oUoGeJ,assessment.accelerate-people.co.uk+201118163508+EYe40u,1,1605717308,1605717308,5,5,
385,38,0,Q06,"<p>Agile methodology has 4 key value statements, complete the value statement ""Working software over""?</p>",1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201118163508+Vl6uzf,assessment.accelerate-people.co.uk+201118163508+ipzFoO,1,1605717308,1605717308,5,5,
386,38,0,Q07,<p>A person working in finance is most likely to depend on which digital technology to perform their role?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201118163508+6qvFfG,assessment.accelerate-people.co.uk+201118163508+cEB0Gy,1,1605717308,1605717308,5,5,
387,38,0,Q08,"<p>A formal and detailed way to ensure that new employees are aware how to access and start using an organisation’s digital tools, could be?</p>",1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201118163508+lCZ6Cu,assessment.accelerate-people.co.uk+201118163508+W46vmq,1,1605717308,1605717308,5,5,
406,43,0,Q01,<p>Which of the following is <strong>NOT</strong> a social media tool?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201118175656+27dPHK,assessment.accelerate-people.co.uk+201118175656+TEpQEr,1,1605722216,1605722216,5,5,
407,43,0,Q02,<p>Which of the following is a feature of diagnosing digital problems?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201118175656+gYDUUK,assessment.accelerate-people.co.uk+201118175656+vL4W2K,1,1605722216,1605722216,5,5,
408,43,0,Q03,<p>Which of the following is <strong>good</strong> password management?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201118175656+phuslQ,assessment.accelerate-people.co.uk+201118175656+0t5b86,1,1605722216,1605722216,5,5,
409,43,0,Q04,<p>What does CMS stand for?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201118175656+P8DvNT,assessment.accelerate-people.co.uk+201118175656+AP3jsR,1,1605722216,1605722216,5,5,
410,43,0,Q05,<p>Which of the following Digital Channels are <strong>Best</strong> used to communicate with different audiences?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201118175656+zq0A0J,assessment.accelerate-people.co.uk+201118175656+QWTTZR,1,1605722216,1605722216,5,5,
411,43,0,Q06,<p>Which of the following would you use a CRM system for?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201118175656+EqOY8o,assessment.accelerate-people.co.uk+201118175656+QeueC8,1,1605722216,1605722216,5,5,
412,43,0,Q07,<p>When supporting a customer which of the following is <strong>BEST</strong> practice?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201118175656+0OAnAd,assessment.accelerate-people.co.uk+201118175656+eeDNmE,1,1605722216,1605722216,5,5,
413,43,0,Q08,<p>Which of the following <strong>should</strong> form part of an organisations code of ethics?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201118175656+lq7pAI,assessment.accelerate-people.co.uk+201118175656+XNcTvw,1,1605722216,1605722216,5,5,
414,43,0,Q09,<p>When would you <strong>Most</strong> likely escalate a problem?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201118175656+QVtInP,assessment.accelerate-people.co.uk+201118175656+5bXk75,1,1605722216,1605722216,5,5,
415,43,0,Q10,<p>Which of the following methods is BEST suited to coach or support external users with a fault?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201118175656+oYIiTI,assessment.accelerate-people.co.uk+201118175656+gXsSVG,1,1605722216,1605722216,5,5,
416,50,0,Q01,"<p>Two methods of customising the ribbon in the majority of Microsoft office products can be achieved by hovering over a ribbon icon and right clicking the mouse button, which of the following is a third option?</p>",1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201119084221+fzJkB2,assessment.accelerate-people.co.uk+201119084221+tjAUo0,0,1605775341,1605775341,5,5,
417,50,0,Q02,<p>Which type of software application is best suited when using numbers and formulas?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201119084221+cHW2gq,assessment.accelerate-people.co.uk+201119084221+PVLJOp,0,1605775341,1605775341,5,5,
418,50,0,Q03,<p>What type of software platform is routinely used to manage interaction with customers and suppliers?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201119084221+KZQp3F,assessment.accelerate-people.co.uk+201119084221+4CapKj,0,1605775341,1605775341,5,5,
419,50,0,Q04,<p>Which of these platforms does not commonly feature a single sign-on function?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201119084221+VcNxTF,assessment.accelerate-people.co.uk+201119084221+KyY2NQ,0,1605775341,1605775341,5,5,
420,50,0,Q05,"<p>Agile methodology has 4 key value statements, complete the value statement, ""Individuals and interactions over""</p>",1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201119084221+mnDoyn,assessment.accelerate-people.co.uk+201119084221+LCIMbn,0,1605775341,1605775341,5,5,
421,50,0,Q06,"<p>Agile methodology has 4 key value statements, complete the value statement ""Working software over""?</p>",1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201119084221+REEMJb,assessment.accelerate-people.co.uk+201119084221+ASk5Kv,0,1605775341,1605775341,5,5,
422,50,0,Q07,<p>A person working in finance is most likely to depend on which digital technology to perform their role?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201119084221+CHroBX,assessment.accelerate-people.co.uk+201119084221+TJAlD1,0,1605775341,1605775341,5,5,
423,50,0,Q08,"<p>A formal and detailed way to ensure that new employees are aware how to access and start using an organisation’s digital tools, could be?</p>",1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201119084221+lxUyYN,assessment.accelerate-people.co.uk+201119084221+BpyFrw,0,1605775341,1605775341,5,5,
424,51,0,Q01,<p>Which of the following is <strong>NOT</strong> a social media tool?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201119084254+Z4gsFU,assessment.accelerate-people.co.uk+201119084254+HdqxLx,0,1605775374,1605775374,5,5,
425,51,0,Q02,<p>Which of the following is a feature of diagnosing digital problems?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201119084254+FbPRtH,assessment.accelerate-people.co.uk+201119084254+gqEc5M,0,1605775374,1605775374,5,5,
426,51,0,Q03,<p>Which of the following is <strong>good</strong> password management?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201119084254+ZMyN2h,assessment.accelerate-people.co.uk+201119084254+Pqm0Fn,0,1605775374,1605775374,5,5,
427,51,0,Q04,<p>What does CMS stand for?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201119084254+TURQ1G,assessment.accelerate-people.co.uk+201119084254+25moBH,0,1605775374,1605775374,5,5,
428,51,0,Q05,<p>Which of the following Digital Channels are <strong>Best</strong> used to communicate with different audiences?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201119084254+RiyUyN,assessment.accelerate-people.co.uk+201119084254+iFDvMu,0,1605775374,1605775374,5,5,
429,51,0,Q06,<p>Which of the following would you use a CRM system for?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201119084254+cqGLjk,assessment.accelerate-people.co.uk+201119084254+jgAIfh,0,1605775374,1605775374,5,5,
430,51,0,Q07,<p>When supporting a customer which of the following is <strong>BEST</strong> practice?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201119084254+ZHjIz6,assessment.accelerate-people.co.uk+201119084254+HWoN7d,0,1605775374,1605775374,5,5,
431,51,0,Q08,<p>Which of the following <strong>should</strong> form part of an organisations code of ethics?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201119084254+4RmtAN,assessment.accelerate-people.co.uk+201119084254+ofNsbX,0,1605775374,1605775374,5,5,
432,51,0,Q09,<p>When would you <strong>Most</strong> likely escalate a problem?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201119084254+RFXmnH,assessment.accelerate-people.co.uk+201119084254+W64asZ,0,1605775374,1605775374,5,5,
433,51,0,Q10,<p>Which of the following methods is BEST suited to coach or support external users with a fault?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201119084254+CHyTHU,assessment.accelerate-people.co.uk+201119084254+DbjiPN,0,1605775374,1605775374,5,5,
434,4,0,Instruction Page,"<p dir=""ltr"" style=""text-align: left;""><p dir=""ltr""></p><p align=""center""><b>Computing
Network Infrastructure: Concepts, Design and Implementation</b></p>

<p align=""center""><b>Examination
Paper</b></p>

<p align=""center""><b>&nbsp;</b></p>

<p align=""center"">February
2021</p>

<p align=""center"">Time
Allowed: 2 Hours (120 Minutes)</p>

<p align=""center"">&nbsp;</p>

<p align=""center"">Please
answer<b> All</b> <b>SIXTEEN </b>questions</p>

<p align=""center"">The
maximum mark for this paper is 100</p>

<p align=""center"">The
marks for questions are shown in brackets</p>

<p align=""center"">&nbsp;</p>

<p align=""center"">&nbsp;</p>

<p align=""center""><b>Internet
access is not permitted during this examination</b></p><br><p></p><br></p>",1,,1,0,0,description,0,assessment.accelerate-people.co.uk+201210154843+efur1x,assessment.accelerate-people.co.uk+201210154843+QlRtLk,0,1607615323,1607615323,2,2,
435,58,0,Q01,<p>Which of these file extensions would you apply to remove editing rights to the contents?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201214162924+TaGt1D,assessment.accelerate-people.co.uk+201214162924+v3BZhQ,0,1607963364,1607963364,4,4,
436,58,0,Q02,<p>Which of these file extensions are commonly associated with images?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201214162924+wi3daG,assessment.accelerate-people.co.uk+201214162924+jfj7FP,0,1607963364,1607963364,4,4,
437,58,0,Q03,"<p>Which high level menu option is commonly missing from the ribbon in Word, Excel and PowerPoint, yet is always available to add?</p>",1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201214162924+BEtRSD,assessment.accelerate-people.co.uk+201214162924+KwsrXF,0,1607963364,1607963364,4,4,
438,58,0,Q04,<p>Which of these software products is not commonly used to analyse data?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201214162924+WXFKUd,assessment.accelerate-people.co.uk+201214162924+7HOklv,0,1607963364,1607963364,4,4,
439,58,0,Q05,"<p>Dashboards, charts, and graphs are common software features used to visualise what?</p>",1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201214162924+QVULH0,assessment.accelerate-people.co.uk+201214162924+jjNT4f,0,1607963364,1607963364,4,4,
440,58,0,Q06,<p>Which software is most commonly used to create slide shows?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201214162924+tJs4AZ,assessment.accelerate-people.co.uk+201214162924+5Hd9qa,0,1607963364,1607963364,4,4,
441,58,0,Q07,<p>Which software application is more likely to be used when editing or creating a file with a .JPEG file extension?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201214162924+nlBAQ5,assessment.accelerate-people.co.uk+201214162924+ogH1pa,0,1607963364,1607963364,4,4,
442,58,0,Q08,<p>Which of these is a repository used to store different electronic files and allows employees and teams to access them?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201214162924+Y1bUhC,assessment.accelerate-people.co.uk+201214162924+TPyBm2,0,1607963364,1607963364,4,4,
443,59,0,Q01,<p>Which of these platforms is routinely used to securely share internal company information with employees?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201214170344+Iwooel,assessment.accelerate-people.co.uk+201214170344+f2GSV7,0,1607965424,1607965424,4,4,
444,59,0,Q02,<p>Which of the following is a key feature of a company SharePoint site? </p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201214170344+taVxmG,assessment.accelerate-people.co.uk+201214170344+ei80ZN,0,1607965424,1607965424,4,4,
445,59,0,Q03,<p>The main purpose of a company’s helpdesk software is the ability to?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201214170344+Fnjldt,assessment.accelerate-people.co.uk+201214170344+5RdOtz,0,1607965424,1607965424,4,4,
446,59,0,Q04,<p>SharePoint is what type of digital information system?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201214170344+AeO0KQ,assessment.accelerate-people.co.uk+201214170344+YKvtKP,0,1607965424,1607965424,4,4,
447,59,0,Q05,<p>Which of the following is <strong>typically</strong> considered a secure location to share company documents?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201214170344+p9eFdH,assessment.accelerate-people.co.uk+201214170344+XablFA,0,1607965424,1607965424,4,4,
448,60,0,Q01,"<p>It is considered best practice for staff bringing their own devices to work, to connect to which network for access to the internet?  </p>",1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201214173305+TXg17Q,assessment.accelerate-people.co.uk+201214173305+BBelWX,0,1607967185,1607967185,4,4,
449,60,0,Q02,<p>It is considered to be best practice to ensure that all mobile devices are updated to the latest O/S software version so that?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201214173305+tzIvDz,assessment.accelerate-people.co.uk+201214173305+lDnFK4,0,1607967185,1607967185,4,4,
450,60,0,Q03,<p>When providing Wi-Fi Internet access to company visitors it is best practice to?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201214173305+6vnB9C,assessment.accelerate-people.co.uk+201214173305+aQwyKL,0,1607967185,1607967185,4,4,
451,60,0,Q04,<p>When a member of staff is in the office and trying to connect to the Company network via a cabled connection rather than Wi-Fi they will need which type of cable?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201214173305+TpOVol,assessment.accelerate-people.co.uk+201214173305+KVBEMi,0,1607967185,1607967185,4,4,
452,60,0,Q05,"<p>A member of staff is trying to connect their laptop to a TV screen to deliver a presentation, however their laptop only has VGA connection.  What type of adaptor are they mostly likely to need?</p>",1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201214173305+D6xrwT,assessment.accelerate-people.co.uk+201214173305+dnPopp,0,1607967185,1607967185,4,4,
453,60,0,Q06,<p>Which test should typically be carried out every 12 months to ensure that portable electrical appliances used in an office environment are safe?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201214173305+LUPe1z,assessment.accelerate-people.co.uk+201214173305+5Wbx8E,0,1607967185,1607967185,4,4,
454,61,0,Q01,<p>In an Agile project what is the specific name given to the allocation of time for work to be completed in?</p>,1,,1,1,0.3333333,multichoice,1,assessment.accelerate-people.co.uk+201214174628+oth54e,assessment.accelerate-people.co.uk+201214174628+W41UPP,0,1607967988,1607967988,4,4,
